respondent_id,h1n1_vaccine,seasonal_vaccine
30545,0.09645465610772475,0.06857539010950368
30546,0.14626132696449773,0.9573895712557022
30547,0.04330892423745647,0.7216506606741698
30548,0.05158546959027018,0.8619336386412483
30549,0.1586742055186213,0.5810864135644543
30550,0.07795250533851993,0.254200959639294
30551,0.0221235661887898,0.6157171403575291
30552,0.13180459065930822,0.9340814982281206
30553,0.0753565357299993,0.3369560821658324
30554,0.0338965976447421,0.20994998613494756
30555,0.0037148821944826675,0.008210928692259175
30556,0.18442062653336289,0.5196527219957713
30557,0.08731781758608592,0.8013146394011068
30558,0.07550437883492554,0.9279936943486152
30559,0.4032634078617585,0.666930638263123
30560,0.03429674202047313,0.03406649443443813
30561,0.1573951492347541,0.45083427140948124
30562,0.06384190067344421,0.2209897436916125
30563,0.22613609488254693,0.887670273147978
30564,0.056014290485243534,0.8033197395147281
30565,0.016243140353956288,0.02692479041891041
30566,0.32678300395919696,0.17346780421790098
30567,0.43608145586753033,0.7702810628441764
30568,0.6107873783422634,0.8587210541613546
30569,0.0978057594394723,0.18132030234963062
30570,0.05261616150293774,0.36137951419015746
30571,0.09166497072280694,0.9538107683161061
30572,0.20484048248490327,0.5310407612291919
30573,0.05884776560465895,0.3637570280068554
30574,0.010653271526017243,0.05408836598206166
30575,0.0684172862740649,0.18705111564241508
30576,0.08380402438409884,0.09230165646236259
30577,0.18217135597058662,0.2077256770272574
30578,0.15481406020569705,0.21778422638633796
30579,0.5447873695162246,0.5565445757051893
30580,0.03954084628145914,0.05836890507493908
30581,0.039274180083834244,0.8085772258245623
30582,0.11058513117366427,0.20737128702773278
30583,0.2199347414841378,0.21807850845444746
30584,0.06450157345298457,0.15030308361788428
30585,0.13790013374593005,0.9610679835478385
30586,0.2504256302729327,0.11020594681271968
30587,0.22929223720101558,0.7974101253802504
30588,0.09905616180126968,0.42993004612527835
30589,0.22618674587325502,0.187242805329629
30590,0.052802466562557354,0.2585293616100062
30591,0.06454149880751694,0.48326861539084337
30592,0.6597733875740518,0.8830841121662659
30593,0.03471729550126737,0.048639484041263455
30594,0.05909945207882577,0.31323127164927844
30595,0.08732858137565414,0.061348447387603054
30596,0.05471972197881866,0.8871931261858443
30597,0.030467738868828597,0.08607403289360006
30598,0.0440456958520821,0.3158743497559167
30599,0.0353885882676519,0.024156986309832776
30600,0.38528746133268105,0.5659197946315668
30601,0.11876851948377821,0.801982216875179
30602,0.07090646024020493,0.8233461398138172
30603,0.22683668705942353,0.2910817396056578
30604,0.08427237024756097,0.15968588674605888
30605,0.07157023434203945,0.33658160240535384
30606,0.05357856891050453,0.1429205453234141
30607,0.06873976576868085,0.566155259198635
30608,0.02263734195120004,0.028719205579628936
30609,0.4784512060411001,0.9361038260136186
30610,0.08538247796561795,0.17115862801141749
30611,0.016117753723295897,0.039776228161291304
30612,0.03438928295423644,0.04453793515587127
30613,0.5550185635060444,0.8058057876157995
30614,0.28321640488535355,0.8534295600459849
30615,0.08828179514389554,0.12651620755359858
30616,0.06904687550594162,0.11883529092478723
30617,0.43927851911240584,0.31296857033693987
30618,0.31002445654804767,0.8380943099851706
30619,0.019882555691638572,0.021218671253935884
30620,0.13383276323075308,0.8371302566688973
30621,0.07607245716155762,0.3084048053080544
30622,0.036055791609000944,0.0939637020511108
30623,0.08321370313755037,0.8697759738890732
30624,0.09505618871583703,0.8594212773262906
30625,0.07385727165020982,0.7537637261872071
30626,0.09250421034601602,0.8930077715965569
30627,0.3432607351901737,0.46459069262433655
30628,0.08779285840458861,0.7589409950143732
30629,0.009592276909176202,0.3634075703181809
30630,0.11743133964826775,0.25589810888224895
30631,0.0396210481980561,0.6756694889036939
30632,0.12054426398648382,0.1492076766626549
30633,0.40280659486907383,0.9205441938665188
30634,0.02518389626351158,0.017812377163599263
30635,0.017804110127169953,0.03346859825203369
30636,0.26445639281579153,0.46816289673672
30637,0.11818678607316113,0.23787457884001142
30638,0.2124090811618847,0.8063433529738462
30639,0.2512727930203655,0.5042040604950465
30640,0.13613631576612825,0.2889605727240006
30641,0.1626763581302666,0.47778199398794
30642,0.07926667943162331,0.16363620488260902
30643,0.8818826197973874,0.9511079802969391
30644,0.02341310041279254,0.05683627374668116
30645,0.16198174997533688,0.29934272756876074
30646,0.07945630057471902,0.39289578623296034
30647,0.8729267190772073,0.9469300250251235
30648,0.11466218373070085,0.7421650581439954
30649,0.12258927816556009,0.5270938787343395
30650,0.015702612320273035,0.016149439220271844
30651,0.15567542525644631,0.8819198406851821
30652,0.10888346048270607,0.5076312688894732
30653,0.320945520282978,0.38727974150013084
30654,0.08494563919598012,0.6018881334239282
30655,0.05010129085661149,0.1256980074943105
30656,0.03630903424709652,0.05746828185465458
30657,0.05326048813238019,0.11449919728499287
30658,0.0185496924969718,0.08226660035162058
30659,0.39926725448357675,0.5746322759191256
30660,0.15270133585471776,0.31505307594051474
30661,0.1712743104507606,0.8377502940284792
30662,0.10218824279381844,0.217479413798391
30663,0.11757496829334162,0.4578784380739942
30664,0.04312839369216406,0.16508149957549825
30665,0.08912567447170351,0.3073754841681793
30666,0.03662325724194337,0.17841727839902152
30667,0.05400324716386031,0.9065365952600386
30668,0.044756748010123214,0.33730674881631745
30669,0.12132020832321339,0.11788894679908106
30670,0.0376692601222417,0.4608774163082771
30671,0.1012629855818008,0.19589280347893526
30672,0.24419373824831744,0.7678332320890834
30673,0.13242477704362454,0.42234642442709297
30674,0.07422298377828886,0.5515349919885942
30675,0.11497415917553115,0.32124044871187424
30676,0.011605347505843655,0.17084781757826598
30677,0.22157585499891033,0.21276582105954842
30678,0.741999781926979,0.9274603754775317
30679,0.05974921323591963,0.6588880175889243
30680,0.8304629798055623,0.8312429284235893
30681,0.2186922675395876,0.45081527816270367
30682,0.19015014968419408,0.4292120289321944
30683,0.5526148768260805,0.6884961446512357
30684,0.02816456970767485,0.16297957414005185
30685,0.103380432553224,0.7472222919644844
30686,0.7001684828587776,0.5956801366082919
30687,0.13459134063083358,0.15657447211824035
30688,0.09936202873288201,0.6421873860981165
30689,0.3339631144806609,0.6001757940515867
30690,0.02266432883289674,0.8737355372295897
30691,0.06041156843241511,0.3511779264312229
30692,0.48092313040660156,0.7631562836669173
30693,0.020426569332999182,0.08016840964328585
30694,0.17489921758565563,0.6582675709382523
30695,0.7103458599228727,0.9023467642643662
30696,0.44820105341470073,0.3696237230746839
30697,0.06115434066423111,0.10271040835563343
30698,0.012387937689567955,0.16947691200698303
30699,0.08589719748384883,0.3124471666529833
30700,0.4835864181410489,0.8553573984622318
30701,0.4718455020598964,0.7282610777109061
30702,0.096953767968544,0.9367023733034632
30703,0.11800941415687455,0.9738735192459983
30704,0.2126057353053158,0.16554829702140153
30705,0.04496616641320119,0.27144464882004565
30706,0.09888878813679548,0.3763935211175804
30707,0.28945921020479676,0.7031648337362454
30708,0.143162492770598,0.07024367898432554
30709,0.5549669877655945,0.9201548799251961
30710,0.8484283360598216,0.9396843999903405
30711,0.10558437932345634,0.22772377978039274
30712,0.03502506761034007,0.17332440565780252
30713,0.7965797840987049,0.9612853538610828
30714,0.8419973847998218,0.7479963677477851
30715,0.07030285187877404,0.4325072868206991
30716,0.0366253111995773,0.935775515327907
30717,0.11897885546776238,0.3784188756027233
30718,0.09122507952130725,0.35858336541609276
30719,0.09151146832017265,0.12111246149014109
30720,0.21264516555377913,0.17330010715398228
30721,0.049514741156522414,0.0594480607913521
30722,0.011003314710228614,0.023204603541654295
30723,0.1784758674492697,0.9075288244996665
30724,0.06835631995356788,0.929877707213932
30725,0.11445694953329144,0.9288597413421439
30726,0.13185524417971226,0.2969764791551525
30727,0.5647935683676925,0.9700778548984017
30728,0.7479975872638042,0.9596463236561892
30729,0.10192267580117313,0.03499663380006454
30730,0.12193604937834325,0.831056115720559
30731,0.9613498542924122,0.9920112439164036
30732,0.12448609878477664,0.1844138607586464
30733,0.3903885755845998,0.8943685911591818
30734,0.14797311726979012,0.6623117357154314
30735,0.07890465525743716,0.7078363327384589
30736,0.6989848654247003,0.9139076058365802
30737,0.09627116365075505,0.049430766971781205
30738,0.22701475483528025,0.10998314260873994
30739,0.09194292854448198,0.4210105425359804
30740,0.05446326744244254,0.22193397866702155
30741,0.14868254932817757,0.2562531953421437
30742,0.08845271634670408,0.05608996288803209
30743,0.027476181926406783,0.46670798794574564
30744,0.21438886712111568,0.1278475677003679
30745,0.08553579527364902,0.9609631017912884
30746,0.1740150444571136,0.3578169065701798
30747,0.11884287226184936,0.11978475786251329
30748,0.10628465893418015,0.6272994119402774
30749,0.04401569061243225,0.08706168987775613
30750,0.03602429140124847,0.08716926868153801
30751,0.048060683619143646,0.22486195224079664
30752,0.5821139304821995,0.4658564960889137
30753,0.12325759573044164,0.9575096472007228
30754,0.32315610222094066,0.8808768433163835
30755,0.16286500927982395,0.2861075567570356
30756,0.03565265482483451,0.5907531048072184
30757,0.08349510618003392,0.9346051424053986
30758,0.0152453059740925,0.16876886380349101
30759,0.01546518482578411,0.8883218188794433
30760,0.14941748745548264,0.5561651491519826
30761,0.9205629744987619,0.9492365030371959
30762,0.3155107174205452,0.5891095799463574
30763,0.2941954875099318,0.3323525677772313
30764,0.07419996535250699,0.20296410629659323
30765,0.6156688026500036,0.8656351975405192
30766,0.07605476738805714,0.5987928345425153
30767,0.1539881763340335,0.5061906593763631
30768,0.025679399526505442,0.11852602902111631
30769,0.26769576830433106,0.611028351514331
30770,0.08682946410152292,0.11629713133200646
30771,0.1913043838984637,0.8769944129186377
30772,0.0820507275340117,0.9795712272391128
30773,0.0707189311795534,0.12601852213907394
30774,0.2069800658292761,0.2164353626556764
30775,0.04525453465753393,0.2564621730756758
30776,0.015125930710022254,0.09220334694518971
30777,0.1949787807909277,0.5247354460937753
30778,0.46994120948859147,0.7817668834178964
30779,0.23137512715027697,0.7946470050518234
30780,0.07738484786977227,0.10079519499640847
30781,0.005488033562863699,0.0031969091759714956
30782,0.1616062985006146,0.6745326250477092
30783,0.04059789840448711,0.04920753057866356
30784,0.32700145790714946,0.6356735838068155
30785,0.36458272792540375,0.6771651332264157
30786,0.06933013433425594,0.1614799813705368
30787,0.5787180526541353,0.8147938894359287
30788,0.09430977387522554,0.16865655648099176
30789,0.1415854750565047,0.43293740537438535
30790,0.1568445944863295,0.19759073389778967
30791,0.08186503757419882,0.509289169433672
30792,0.4559676241266682,0.7704816336273349
30793,0.12647443598038902,0.44995431823166626
30794,0.009209822591311343,0.02757896690926288
30795,0.22474964956465318,0.28118893344147894
30796,0.42770530470897067,0.8530516922766291
30797,0.023019115301913612,0.08903870832601608
30798,0.05468982550775314,0.08958072268840657
30799,0.10213514287104143,0.13120106747990337
30800,0.558824924781597,0.7885273121031352
30801,0.009390420567147971,0.018335990046058338
30802,0.030955017409101757,0.3994284683450733
30803,0.08156955595561716,0.7032075981458125
30804,0.18124551129399166,0.9637989989411374
30805,0.05595208518488304,0.3933875437507886
30806,0.07080142752123059,0.4288369658248516
30807,0.17802507042810053,0.2945173624984153
30808,0.010205761695772418,0.03191880155546294
30809,0.10581580657150969,0.696371655764284
30810,0.8435352045631505,0.41767501586278244
30811,0.5740435076762102,0.925713227951583
30812,0.048470123418807055,0.051732157011875925
30813,0.04863571233569738,0.4442178124060711
30814,0.7840834007323402,0.8945317397450445
30815,0.16249724544284236,0.9440672589214593
30816,0.15019586432339568,0.3109045287821038
30817,0.1886663414502753,0.8935511643361091
30818,0.07244937759571668,0.950048014183373
30819,0.023525974586727987,0.831161783215097
30820,0.13833944904789955,0.12397671354631172
30821,0.13548096476361302,0.6651638193347121
30822,0.05248042655494511,0.8279917639899849
30823,0.0754380390601306,0.28658382729099546
30824,0.6186324941145483,0.8410930993355077
30825,0.10798648547396887,0.19665402255208608
30826,0.32103845322698765,0.6136967533656373
30827,0.37562451930456797,0.2079973345880648
30828,0.010654418722964526,0.013644107267774187
30829,0.0787972363913324,0.08306927058071074
30830,0.2420078491148956,0.3918173657827972
30831,0.32717421303406713,0.4603615243325067
30832,0.03693312393794615,0.06960726861429174
30833,0.09372247662893979,0.11851855334900997
30834,0.5080592245822787,0.46637572637582064
30835,0.25534512071240056,0.7668606423921679
30836,0.012763615665016359,0.02283461045139316
30837,0.106917685628956,0.5314161979054234
30838,0.07852174505519137,0.8716321962066022
30839,0.18177043543251936,0.2983173316564831
30840,0.06502661753075567,0.7967031218399603
30841,0.054983452010524146,0.12506342482863825
30842,0.042713420469959705,0.4745091722617374
30843,0.024893924327010975,0.16331673234628852
30844,0.21503804602092105,0.2840640799890534
30845,0.2788186569538583,0.20513529595716826
30846,0.39371371250382287,0.18958302078548087
30847,0.1157228715896419,0.03378372562855181
30848,0.01250526749947511,0.10261243137688102
30849,0.014103208633587716,0.030018318695274604
30850,0.05573127452557993,0.3574223409803777
30851,0.12260141922488126,0.2396418922940433
30852,0.027119534562325315,0.04191872731686389
30853,0.028790819954962965,0.1105432156158168
30854,0.20402122917489737,0.5466837532338387
30855,0.14217257573832848,0.6795454173009045
30856,0.006666989828072386,0.07016622324991324
30857,0.02562710198036472,0.24376517252839572
30858,0.3333179018054975,0.37111367761096986
30859,0.05818054501713763,0.36198792606549607
30860,0.29704708179518324,0.5285125105858425
30861,0.8633079062541414,0.6503649856783408
30862,0.4250969401107388,0.8581224630373869
30863,0.022602904741596114,0.5134792248241268
30864,0.08928703527515024,0.12903295097640125
30865,0.021519475425793636,0.13578547447785413
30866,0.014206383828917356,0.016391519544706846
30867,0.6250825251276336,0.5623973299789425
30868,0.12978352753812858,0.6062237506797717
30869,0.22198964340865654,0.5110772602208161
30870,0.10758270173656888,0.7504750256139648
30871,0.19766359237462286,0.35613105744184265
30872,0.039948302410576106,0.09154071096021525
30873,0.641272065387191,0.8632793080398707
30874,0.16632794080737925,0.16286757120068932
30875,0.007339211107987746,0.08903000826375278
30876,0.0633245768246639,0.3386291205874145
30877,0.47506507968601724,0.8604518748819044
30878,0.08838664038870825,0.19118765254677914
30879,0.14999153313019933,0.12168429177115068
30880,0.03256348460628137,0.2101242883152268
30881,0.10392715864661702,0.8914876821453669
30882,0.06593093827739306,0.23022092887541024
30883,0.08738005925193033,0.17149209536377485
30884,0.03359580568096154,0.9495523237373712
30885,0.08297873706721622,0.3550687003678872
30886,0.02865215943458055,0.9514906687633511
30887,0.03626680035562051,0.078237158710816
30888,0.03321320881473933,0.45027352938504245
30889,0.7358081446482649,0.49613868542354167
30890,0.7854709251898472,0.7725886963486488
30891,0.04795619224489567,0.6624233795473777
30892,0.012692129557137851,0.06747221586250547
30893,0.537146120084694,0.5939815788621505
30894,0.5764618617173514,0.27010460966521393
30895,0.44220124831520957,0.9201721529897883
30896,0.41807181723976977,0.541699409388805
30897,0.07962361576766365,0.6118937389429141
30898,0.04435936157437571,0.8543726755653474
30899,0.08960734997111135,0.9399005339909449
30900,0.09860313449293796,0.1333314552606941
30901,0.6849076896198091,0.7175126514823548
30902,0.003890541559250695,0.015148963570451009
30903,0.03464372458835489,0.14237343117429077
30904,0.11145128578168084,0.40504586520406893
30905,0.47801752053461416,0.8645307789265605
30906,0.028721212809995792,0.23199201366907132
30907,0.11639423723149862,0.20118861180302738
30908,0.1408369918980839,0.2169432766762079
30909,0.08122306437341927,0.7267732045284551
30910,0.8539763287168317,0.8617702983457124
30911,0.08021101876118024,0.6967368727349653
30912,0.0710235440756186,0.6193731496202491
30913,0.05115164710894322,0.285677398175209
30914,0.018871635156473745,0.030590153109045632
30915,0.7779195661592221,0.9171066750745487
30916,0.08046779277646689,0.19978848672057473
30917,0.55150924431684,0.6331663932686435
30918,0.14274790780080512,0.6340219979323004
30919,0.06108095614715703,0.18537538004428278
30920,0.047512620925027595,0.04242616441508976
30921,0.36203368595578483,0.37907088015690643
30922,0.31437118425013166,0.07030861640229781
30923,0.08079904315938806,0.6851344414256868
30924,0.1669904421263765,0.0688317588328458
30925,0.7162084671599512,0.8396225052980472
30926,0.6392281714511018,0.5833028302065627
30927,0.020238877005485198,0.1763549086393069
30928,0.5044851149338623,0.5299408857745784
30929,0.16073246470339173,0.17986152520158483
30930,0.5192363668538719,0.7819646625049512
30931,0.12486225747343288,0.8640848629974937
30932,0.3389969950504707,0.5766983844898517
30933,0.20782428018821478,0.45239424820038193
30934,0.10200229111892145,0.08604948476918263
30935,0.06465202021415999,0.6472415279640532
30936,0.22867627445384944,0.15481951384484105
30937,0.13056801889610628,0.8803808103137359
30938,0.13039340464582627,0.8829518301102226
30939,0.09040747001788925,0.43159861505263647
30940,0.04586430421601645,0.9492520240148564
30941,0.02317675319207353,0.029311201031827036
30942,0.08552279724653318,0.7096989430813001
30943,0.039624066766300696,0.9245760767271616
30944,0.35387742647937864,0.4038291130413478
30945,0.004635432317916486,0.027531442869337754
30946,0.048753658771803036,0.7861491637017584
30947,0.32380996880836393,0.22308934781184386
30948,0.14123488937468012,0.8634161604887088
30949,0.13754558675649406,0.8490947861925627
30950,0.074578186518538,0.926530088061234
30951,0.08099913787309226,0.2174308934742211
30952,0.04419879144939228,0.22614728814566357
30953,0.01822887129968304,0.6884374610807632
30954,0.7727802478749614,0.8138663041016096
30955,0.1548778914583601,0.7733881885951868
30956,0.48072975260943607,0.738941132257218
30957,0.02752415629148024,0.0790107486430755
30958,0.4646374222337333,0.7667881481067402
30959,0.8081856672012141,0.7854484939557196
30960,0.23566945967961875,0.21666957429414255
30961,0.38378100849865954,0.6558051980076351
30962,0.07386643373254685,0.1952655900236224
30963,0.1354307489826099,0.9385673051949847
30964,0.08280067405642992,0.5907957032819336
30965,0.05767876155790002,0.3452142678341361
30966,0.011545789923811313,0.045173499828009
30967,0.8639048121633935,0.8984092459150542
30968,0.043332298299242365,0.6741774978776949
30969,0.2295067839809175,0.822384970520832
30970,0.11329769091230713,0.27421836881460365
30971,0.026977692195684005,0.04303272909585814
30972,0.36978125397292855,0.3826178880886802
30973,0.08649529227399083,0.11389783715405782
30974,0.09592799326430083,0.8465144629062702
30975,0.5269775884947263,0.5100387171709815
30976,0.31441301913083924,0.4400857288654758
30977,0.09240521082244717,0.4791423065524801
30978,0.1690333707406357,0.5442159677464821
30979,0.31152523351446887,0.7677829773341277
30980,0.7997195050706519,0.9164367801751533
30981,0.04351198820054086,0.030545202075803784
30982,0.10227484688939409,0.18209777414077064
30983,0.012852527378828268,0.9701597464124067
30984,0.22270267596589596,0.36377066138283193
30985,0.7893111369034521,0.7580483172509945
30986,0.04424523109812637,0.057605614255810435
30987,0.045136424927713276,0.18929519543228887
30988,0.46255781247882743,0.9063011467477348
30989,0.04553063323382126,0.85138913573034
30990,0.6875567210647336,0.9056466161465458
30991,0.04955264315865953,0.22907821627987104
30992,0.12974179593350071,0.20756328752598283
30993,0.01870012130210381,0.14375193276385498
30994,0.01805922793019173,0.08228074390355017
30995,0.11808603918417974,0.16783893599871755
30996,0.15082095950037747,0.6719711340074889
30997,0.3095024495254282,0.8061520158520287
30998,0.2859283035103099,0.7017926924237559
30999,0.15599629944115898,0.868675715771869
31000,0.017835548953498134,0.0605033431225381
31001,0.753905535470206,0.840607244306467
31002,0.08738075132902558,0.22061313721703493
31003,0.03895433750173076,0.11270218019464757
31004,0.7362898654482516,0.8893933905725532
31005,0.4499603360630083,0.473653719037107
31006,0.07390396499235802,0.14085330951794048
31007,0.11347710643603322,0.7627272734413758
31008,0.2727293221762354,0.3772420873649643
31009,0.00892115370311851,0.0645179505820644
31010,0.5496255443297319,0.5077986335413112
31011,0.28994177438299606,0.7723710696870278
31012,0.8122923282260435,0.28785873448618887
31013,0.09739437704080862,0.06818577489614257
31014,0.13162321912627165,0.3385659986229325
31015,0.009849982326914026,0.052099539422140344
31016,0.33882036458873355,0.4869250740231568
31017,0.07100591429026198,0.20269730723092283
31018,0.13351294151442553,0.04983615486286495
31019,0.04906988816030459,0.7061223185066764
31020,0.19375666656144955,0.4530390367016666
31021,0.036909347875102,0.047662170723322676
31022,0.2237760157017016,0.8522098543608642
31023,0.07186671241083824,0.10194247498550195
31024,0.007453845955697563,0.04365644191918072
31025,0.5656550210513801,0.9767721723006314
31026,0.03046133449051532,0.08787222264046353
31027,0.8032231815477399,0.7830173865465961
31028,0.05288444346460391,0.8715152429635156
31029,0.03950591316610732,0.10705310791584433
31030,0.09960687401746364,0.26740090128902533
31031,0.02047609349864475,0.5644509815884539
31032,0.030440374504741307,0.38274172309906285
31033,0.0429838606652019,0.11996347429928006
31034,0.03750567126593497,0.8889728362843936
31035,0.8024713363767698,0.9502532655607027
31036,0.44963785874894224,0.7932223550605594
31037,0.036423232154042036,0.20169816519201514
31038,0.019618646274529538,0.212912358835832
31039,0.14689769115863552,0.9014244388084832
31040,0.12479741579036986,0.18504512607967216
31041,0.06254001869621108,0.957104996872105
31042,0.11446026824866873,0.27512045541143987
31043,0.038743195476356844,0.33423073645071444
31044,0.0319264877798967,0.11301905189088786
31045,0.1362490953879622,0.6358094156443416
31046,0.05035530505356806,0.7144253965560945
31047,0.029835111656560494,0.08901330933092201
31048,0.5438147926644455,0.8352888355859336
31049,0.13993108649392902,0.15691980004168238
31050,0.06631137622647487,0.2402274650752201
31051,0.04290870495443038,0.07000205845519027
31052,0.5949903113171949,0.571065578115708
31053,0.0935658215967411,0.1212444044298255
31054,0.41279676875017324,0.5212126621908411
31055,0.5412163543116822,0.33409456233942697
31056,0.043921062249480856,0.03416874536517046
31057,0.7472462694018382,0.33967352736351836
31058,0.03295951924832618,0.8615019201566404
31059,0.12457885181141433,0.4080605676276608
31060,0.49237300787942795,0.8600483838750264
31061,0.0071440431109981205,0.1390675799110415
31062,0.36771047019348585,0.6956201096559016
31063,0.15210528803102646,0.9192944437685499
31064,0.2864411497407941,0.30923600570251114
31065,0.044184918328528555,0.041217593037133224
31066,0.313056224592082,0.9264117922119084
31067,0.035015952040009075,0.01426297783450963
31068,0.4035794724368029,0.47897436953302086
31069,0.8111451135887732,0.950691093118964
31070,0.04270100798909229,0.3232242780565369
31071,0.4787785306738626,0.6078532606440361
31072,0.0624327649640673,0.1499773290124711
31073,0.4658424750275747,0.9094178971544663
31074,0.05112461567728094,0.9371186458239283
31075,0.02162022393226989,0.813422046624321
31076,0.6368697233205082,0.9228076775361386
31077,0.1037864910604706,0.18939470105374503
31078,0.011960965405593058,0.008990432107478437
31079,0.6099726032582652,0.9151137081759116
31080,0.7094382018911793,0.7694674806208165
31081,0.0299344891424367,0.5783386104998128
31082,0.25431652896988854,0.5657753644076325
31083,0.08864093636958657,0.9391484716193538
31084,0.06722594137618919,0.1626241116052646
31085,0.048711121330620395,0.1344818771879184
31086,0.10556897808627715,0.4152361778781655
31087,0.07077299553845014,0.7760668799629169
31088,0.11037867160892538,0.6797794865220771
31089,0.06593878888930066,0.11697361703290443
31090,0.2293789718765151,0.3129345521144837
31091,0.0794835439894175,0.7392142566990193
31092,0.08398803034236357,0.15777219279015714
31093,0.04354265370966468,0.09165889129685362
31094,0.08866194081487927,0.7578905581592966
31095,0.14979635498928176,0.1310897371624706
31096,0.07481112508173454,0.06672981151675074
31097,0.8285020314359675,0.889695941145444
31098,0.004708509643786303,0.014171060423383917
31099,0.039326725472260154,0.3288530652124179
31100,0.08534646679214875,0.6127556824114951
31101,0.11427058325350047,0.34712275664866915
31102,0.3400497213112526,0.7727771679185738
31103,0.64590990068742,0.9182964278654957
31104,0.040498059521429534,0.7673292420168173
31105,0.04640065430907608,0.766465349711391
31106,0.07187951860400682,0.7137580805153435
31107,0.10409253083143495,0.6373750294969472
31108,0.06738851743924269,0.07400312460990885
31109,0.18504259420602628,0.03480878234543345
31110,0.026327324754972365,0.14198919636093596
31111,0.1423913123527831,0.5609660440515629
31112,0.009698633855875332,0.18411863183057262
31113,0.06044414360345601,0.40670523937460173
31114,0.14296196729313693,0.7420950367630663
31115,0.014784239377454307,0.08846653760273522
31116,0.0628245081228846,0.12025023221233501
31117,0.31165706835095114,0.9647291006848988
31118,0.022497644063241746,0.6385743638698362
31119,0.1548454643897629,0.34173059014694
31120,0.02736625905534595,0.2509906882749195
31121,0.7895806956666522,0.9114140273343921
31122,0.5862813715743364,0.8302578927952785
31123,0.15226409606333427,0.055408869272674376
31124,0.02305506793986405,0.06609040162734456
31125,0.21432141493919543,0.15024479680438707
31126,0.02178533256793964,0.1422799962683217
31127,0.11571723020717435,0.08055411661493632
31128,0.03637457356070174,0.6802129708434227
31129,0.029838809277442774,0.07231436242535684
31130,0.03266501597729079,0.011633868249213664
31131,0.7726750105476553,0.8419998800072749
31132,0.11297921329843726,0.9271070015809807
31133,0.0567170464031062,0.1182833730650198
31134,0.09407020260839734,0.7094124705911415
31135,0.018684840611199908,0.7965571450369119
31136,0.4820932476428364,0.7612345293278816
31137,0.024968922965292017,0.018445831467032044
31138,0.8794169641939252,0.5992915462711365
31139,0.43112030244775235,0.5121374933677107
31140,0.056338498645982206,0.10700195796563498
31141,0.3336800993442308,0.8502476238995961
31142,0.9089178835212023,0.9532470569564707
31143,0.24999077718290344,0.5092383623877791
31144,0.08099837393597507,0.8481618971138163
31145,0.40045519157880594,0.6909818620040018
31146,0.05266747689874804,0.06388346290272032
31147,0.2891202204050037,0.4064830871875708
31148,0.22448442303493446,0.7351304649764853
31149,0.09599124721270465,0.08390787767039722
31150,0.09978119725994646,0.6236770188694479
31151,0.03512189800167565,0.031400758504047666
31152,0.06113949480494049,0.41808036975931645
31153,0.09427217940033805,0.2924940079693072
31154,0.2882901536068245,0.16876253017492207
31155,0.7633695244827333,0.9734867993136026
31156,0.06830645731968697,0.2453922977574626
31157,0.27130377801100897,0.8919740276255839
31158,0.8758113919035481,0.9555828164734104
31159,0.005182110176316559,0.027763318645351906
31160,0.03365833161262151,0.2197072714555335
31161,0.23469441323609455,0.5258526851045339
31162,0.3915151135294279,0.7238443252462156
31163,0.18274111785792976,0.09073572251007513
31164,0.03666655715254824,0.4154391765050973
31165,0.19168780281183465,0.12786898837510022
31166,0.09327105547840386,0.3051002005543913
31167,0.008852379926007401,0.1870826257853838
31168,0.131618466046051,0.5729141206282401
31169,0.021703007730068353,0.26218593936314855
31170,0.1158628000885338,0.12579232183555145
31171,0.07286671775515562,0.11632479002058971
31172,0.7544725571131853,0.8818051288309995
31173,0.2375352044359186,0.7962100806131582
31174,0.40218166495293994,0.11536893006471549
31175,0.09569456267185628,0.13848781578778832
31176,0.5045305033820503,0.47966898363548527
31177,0.12512913225874353,0.8105604024152296
31178,0.45002951802508023,0.8863833498307397
31179,0.36563581527536826,0.8417615071805247
31180,0.039110541069005585,0.5676315819312027
31181,0.48962887580945114,0.7406058275688547
31182,0.014131279931895285,0.398254959405479
31183,0.15596211109402477,0.39351683077450034
31184,0.0035400841869531346,0.017564616021712262
31185,0.1311876325679127,0.15356051814550373
31186,0.2079372744798993,0.33225605702571515
31187,0.024781568631588886,0.041578004042230735
31188,0.10159692806985592,0.1174947862289133
31189,0.09282159808413304,0.22239670322608748
31190,0.059549409324169474,0.3307815116576572
31191,0.16272065110648176,0.41027416813276746
31192,0.07066938453092719,0.18652198143638424
31193,0.08291729888428544,0.33999829703376827
31194,0.06884912268878475,0.2050514053343884
31195,0.5129607385113636,0.19514267415644135
31196,0.4045097032854866,0.740274392299409
31197,0.059043480706561936,0.26633440270343983
31198,0.007541905984789804,0.03372859950104607
31199,0.12778639729877594,0.3509584693064647
31200,0.05366290740605889,0.4296184524642463
31201,0.038901860116733494,0.05664705159032942
31202,0.417555418104947,0.9243622933418562
31203,0.01939250588017638,0.01917730210245148
31204,0.015439886078496149,0.0479281712144508
31205,0.019625787344587822,0.9659199296715305
31206,0.05315782033986637,0.17059484825203453
31207,0.0514293739076448,0.1355530845045069
31208,0.4712262152770406,0.929066447878918
31209,0.17901368388237562,0.44047364486351154
31210,0.31224771543002855,0.6408403370124274
31211,0.09463364736478454,0.06526141904660877
